"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.LNCAP_Hypoxia_S1","avg_cpm.LNCAP_Hypoxia_S2","avg_cpm.LNCAP_Normoxia_S1","avg_cpm.LNCAP_Normoxia_S2"
"ENSG00000152520",1.205889e+03, 0.6457308, 1.782179e-06, 2.111769e-05,"PAN3","protein_coding",3.767067e+01,3.680361e+01,2.415808e+01,2.266734e+01
"ENSG00000162069",1.097237e+03, 0.6449617, 4.173641e-05, 3.514175e-04,"BICDL2","protein_coding",3.624227e+01,3.153540e+01,1.890291e+01,2.370160e+01
"ENSG00000164463",7.000511e+02, 0.6444537, 5.070392e-05, 4.174704e-04,"CREBRF","protein_coding",2.142607e+01,2.178675e+01,1.440595e+01,1.279886e+01
"ENSG00000165359",8.772666e+02, 0.6439023, 2.421078e-05, 2.187098e-04,"INTS6L","protein_coding",2.750379e+01,2.663646e+01,1.830157e+01,1.579388e+01
"ENSG00000181274",1.906480e+03, 0.6436795, 7.927149e-06, 8.061961e-05,"FRAT2","protein_coding",6.004902e+01,5.767950e+01,3.218462e+01,4.190873e+01
"ENSG00000163932",5.632134e+03, 0.6429806, 1.009174e-09, 2.127797e-08,"PRKCD","protein_coding",1.761139e+02,1.715122e+02,1.082146e+02,1.107295e+02
"ENSG00000160712",3.101590e+03, 0.6425280, 4.242727e-08, 6.854049e-07,"IL6R","protein_coding",9.360252e+01,9.780651e+01,6.319272e+01,5.740096e+01
"ENSG00000154917",1.756651e+03, 0.6425183, 1.822606e-07, 2.662567e-06,"RAB6B","protein_coding",5.472751e+01,5.369141e+01,3.341344e+01,3.488444e+01
"ENSG00000063176",7.410905e+02, 0.6414782, 2.952263e-05, 2.601451e-04,"SPHK2","protein_coding",2.349866e+01,2.222987e+01,1.403992e+01,1.478118e+01
"ENSG00000167978",4.263932e+04, 0.6409889, 1.928938e-10, 4.581955e-09,"SRRM2","protein_coding",1.355220e+03,1.274882e+03,8.434149e+02,8.153995e+02
"ENSG00000183354",1.789350e+03, 0.6409770, 1.268922e-06, 1.558678e-05,"BRD10","protein_coding",5.626794e+01,5.408530e+01,3.736135e+01,3.225572e+01
"ENSG00000006432",8.389410e+02, 0.6408041, 1.846566e-05, 1.718197e-04,"MAP3K9","protein_coding",2.579531e+01,2.597178e+01,1.539947e+01,1.723752e+01
"ENSG00000146067",1.527110e+03, 0.6405036, 3.102925e-06, 3.481131e-05,"FAM193B","protein_coding",4.881783e+01,4.539522e+01,2.726934e+01,3.214798e+01
"ENSG00000119778",1.504005e+03, 0.6400537, 1.057578e-06, 1.321294e-05,"ATAD2B","protein_coding",4.486871e+01,4.788161e+01,3.053748e+01,2.801098e+01
"ENSG00000163072",1.254220e+03, 0.6400137, 1.100609e-05, 1.082806e-04,"NOSTRIN","protein_coding",3.767067e+01,3.965927e+01,2.672030e+01,2.210712e+01
"ENSG00000172432",5.172971e+03, 0.6398323, 2.053480e-06, 2.395766e-05,"GTPBP2","protein_coding",1.718287e+02,1.471406e+02,8.939011e+01,1.120224e+02
"ENSG00000164684",1.114470e+03, 0.6397572, 3.197600e-06, 3.575577e-05,"ZNF704","protein_coding",3.405765e+01,3.466186e+01,2.238021e+01,2.100823e+01
"ENSG00000048707",3.234612e+03, 0.6382346, 1.969836e-07, 2.851173e-06,"VPS13D","protein_coding",1.034333e+02,9.591093e+01,6.708834e+01,5.888769e+01
"ENSG00000169756",1.415795e+03, 0.6373352, 6.752989e-05, 5.382390e-04,"LIMS1","protein_coding",4.330027e+01,4.391815e+01,3.189703e+01,2.327066e+01
"ENSG00000130449",8.075181e+02, 0.6367539, 1.821826e-05, 1.699042e-04,"ZSWIM6","protein_coding",2.529117e+01,2.447009e+01,1.550405e+01,1.596626e+01
"ENSG00000115091",1.483838e+04, 0.6363115, 3.157624e-10, 7.248005e-09,"ACTR3","protein_coding",4.637554e+02,4.504072e+02,2.948906e+02,2.835142e+02
"ENSG00000154914",1.299233e+03, 0.6354965, 3.386126e-06, 3.761709e-05,"USP43","protein_coding",3.758665e+01,4.246570e+01,2.447182e+01,2.620104e+01
"ENSG00000108854",1.839510e+03, 0.6351452, 1.412695e-06, 1.717743e-05,"SMURF2","protein_coding",5.562376e+01,5.765488e+01,3.859017e+01,3.316069e+01
"ENSG00000165997",2.615303e+03, 0.6350207, 7.769649e-07, 1.000660e-05,"ARL5B","protein_coding",8.108298e+01,7.995860e+01,5.547991e+01,4.651977e+01
"ENSG00000102547",4.815281e+03, 0.6349883, 6.504407e-08, 1.024870e-06,"CAB39L","protein_coding",1.438208e+02,1.527534e+02,1.003188e+02,8.748044e+01
"ENSG00000143294",2.906358e+03, 0.6345271, 2.155296e-06, 2.510257e-05,"PRCC","protein_coding",9.007352e+01,8.894410e+01,4.988486e+01,6.352028e+01
"ENSG00000100997",1.818695e+03, 0.6335939, 2.674376e-06, 3.042095e-05,"ABHD12","protein_coding",5.587583e+01,5.612858e+01,3.200161e+01,3.897835e+01
"ENSG00000272438",2.398424e+03, 0.6329047, 3.423041e-07, 4.704841e-06,"","lncRNA",7.803011e+01,6.956989e+01,4.802856e+01,4.559325e+01
"ENSG00000011021",9.606381e+02, 0.6326008, 1.549948e-05, 1.474397e-04,"CLCN6","protein_coding",2.781188e+01,3.131384e+01,1.926894e+01,1.825023e+01
"ENSG00000120690",2.976440e+03, 0.6325067, 2.938285e-06, 3.309130e-05,"ELF1","protein_coding",8.844906e+01,9.472928e+01,6.468299e+01,5.151865e+01
"ENSG00000135373",3.224622e+04, 0.6321638, 5.374243e-07, 7.151204e-06,"EHF","protein_coding",9.791014e+02,1.005489e+03,7.063884e+02,5.522256e+02
"ENSG00000102901",1.906334e+03, 0.6320734, 3.263246e-07, 4.524740e-06,"CENPT","protein_coding",5.806045e+01,5.927965e+01,3.542662e+01,3.902145e+01
"ENSG00000125249",1.544456e+03, 0.6317601, 7.063007e-06, 7.273130e-05,"RAP2A","protein_coding",4.649317e+01,4.852168e+01,3.307356e+01,2.725684e+01
"ENSG00000175115",2.080258e+03, 0.6307210, 1.937037e-07, 2.809666e-06,"PACS1","protein_coding",6.467032e+01,6.331697e+01,3.900850e+01,4.227503e+01
"ENSG00000023330",4.058499e+03, 0.6298020, 8.393453e-09, 1.525892e-07,"ALAS1","protein_coding",1.220026e+02,1.276187e+02,8.050077e+01,7.815063e+01
"ENSG00000171100",1.308277e+03, 0.6297569, 3.804452e-06, 4.181013e-05,"MTM1","protein_coding",4.119967e+01,3.924077e+01,2.690331e+01,2.424027e+01
"ENSG00000076513",2.049124e+03, 0.6297134, 5.871779e-07, 7.747718e-06,"ANKRD13A","protein_coding",6.632279e+01,5.967354e+01,4.107396e+01,3.902145e+01
"ENSG00000171219",3.002039e+03, 0.6296293, 3.422057e-07, 4.704841e-06,"CDC42BPG","protein_coding",9.427471e+01,9.037193e+01,5.391120e+01,6.345564e+01
"ENSG00000158270",1.629402e+03, 0.6293486, 5.639091e-06, 5.972589e-05,"COLEC12","protein_coding",5.226281e+01,4.795547e+01,2.894263e+01,3.475516e+01
"ENSG00000171016",1.070460e+03, 0.6287491, 5.249807e-06, 5.597969e-05,"PYGO1","protein_coding",3.363753e+01,3.217546e+01,2.104681e+01,2.081431e+01
"ENSG00000120899",7.056970e+03, 0.6280965, 5.000283e-09, 9.382182e-08,"PTK2B","protein_coding",2.091913e+02,2.247112e+02,1.327648e+02,1.433300e+02
"ENSG00000108557",3.078908e+03, 0.6275760, 2.613341e-08, 4.409905e-07,"RAI1","protein_coding",9.419069e+01,9.507393e+01,5.846045e+01,6.201199e+01
"ENSG00000085433",9.426669e+02, 0.6270001, 6.450090e-05, 5.167146e-04,"WDR47","protein_coding",2.775586e+01,3.015680e+01,2.031475e+01,1.659112e+01
"ENSG00000135365",3.998624e+03, 0.6267898, 1.358330e-07, 2.021875e-06,"PHF21A","protein_coding",1.304330e+02,1.152605e+02,7.503645e+01,8.146885e+01
"ENSG00000104517",9.711825e+03, 0.6265453, 1.683821e-07, 2.472183e-06,"UBR5","protein_coding",2.962960e+02,3.004602e+02,2.081150e+02,1.719228e+02
"ENSG00000198668",1.223577e+04, 0.6265201, 1.251830e-09, 2.607171e-08,"CALM1","protein_coding",3.735418e+02,3.783263e+02,2.476464e+02,2.312629e+02
"ENSG00000158715",1.081078e+04, 0.6259539, 3.640454e-09, 7.010789e-08,"SLC45A3","protein_coding",3.144171e+02,3.499174e+02,2.133963e+02,2.098884e+02
"ENSG00000009830",1.273895e+03, 0.6259208, 2.400671e-06, 2.769234e-05,"POMT2","protein_coding",3.806279e+01,4.020086e+01,2.538690e+01,2.449883e+01
"ENSG00000113615",4.699589e+03, 0.6256983, 1.883500e-07, 2.735891e-06,"SEC24A","protein_coding",1.439328e+02,1.447526e+02,9.950827e+01,8.448542e+01
"ENSG00000102189",4.638191e+03, 0.6254703, 2.182246e-06, 2.538754e-05,"EEA1","protein_coding",1.418602e+02,1.430294e+02,1.017306e+02,7.985283e+01
"ENSG00000105204",1.018982e+03, 0.6252955, 1.418391e-05, 1.358732e-04,"DYRK1B","protein_coding",3.080873e+01,3.180619e+01,1.861531e+01,2.128834e+01
"ENSG00000099875",1.220996e+04, 0.6249332, 2.697298e-08, 4.544081e-07,"MKNK2","protein_coding",3.941837e+02,3.556533e+02,2.250309e+02,2.533270e+02
"ENSG00000130703",3.476903e+03, 0.6248611, 1.327919e-08, 2.339242e-07,"OSBPL2","protein_coding",1.073264e+02,1.062258e+02,6.774196e+01,6.845452e+01
"ENSG00000114812",1.001872e+03, 0.6243191, 9.223166e-06, 9.228580e-05,"VIPR1","protein_coding",3.010853e+01,3.141231e+01,2.010558e+01,1.915520e+01
"ENSG00000174132",4.890843e+03, 0.6236291, 2.088575e-08, 3.577516e-07,"FAM174A","protein_coding",1.562563e+02,1.439895e+02,9.767811e+01,9.398760e+01
"ENSG00000162889",2.922974e+03, 0.6234227, 4.886360e-08, 7.831962e-07,"MAPKAPK2","protein_coding",8.898121e+01,9.047040e+01,5.882648e+01,5.574184e+01
"ENSG00000135148",2.254398e+03, 0.6231689, 1.174149e-07, 1.770922e-06,"TRAFD1","protein_coding",6.763917e+01,7.077616e+01,4.368847e+01,4.468828e+01
"ENSG00000101751",1.701813e+03, 0.6228612, 2.579046e-06, 2.948397e-05,"POLI","protein_coding",4.988213e+01,5.457765e+01,3.540047e+01,3.132920e+01
"ENSG00000196923",7.188710e+02, 0.6228405, 1.303728e-04, 9.455264e-04,"PDLIM7","protein_coding",2.302252e+01,2.112207e+01,1.291568e+01,1.525521e+01
"ENSG00000139146",2.575543e+03, 0.6226216, 6.896486e-08, 1.079992e-06,"SINHCAF","protein_coding",7.864628e+01,7.944163e+01,5.142742e+01,4.955788e+01
"ENSG00000224078",1.010145e+04, 0.6223126, 3.072802e-08, 5.134390e-07,"SNHG14","lncRNA",2.981165e+02,3.219515e+02,2.104158e+02,1.856266e+02
"ENSG00000178999",7.958063e+02, 0.6222209, 5.801864e-05, 4.701257e-04,"AURKB","protein_coding",2.599136e+01,2.284532e+01,1.568706e+01,1.551377e+01
"ENSG00000127863",1.751384e+03, 0.6221528, 4.665707e-07, 6.290247e-06,"TNFRSF19","protein_coding",5.223480e+01,5.526695e+01,3.404093e+01,3.464742e+01
"ENSG00000175274",2.990156e+03, 0.6220295, 2.034355e-05, 1.874172e-04,"TP53I11","protein_coding",9.982028e+01,8.367589e+01,5.113982e+01,6.614900e+01
"ENSG00000221978",6.691913e+03, 0.6220105, 1.446557e-08, 2.532961e-07,"CCNL2","protein_coding",2.158011e+02,1.948252e+02,1.310654e+02,1.313715e+02
"ENSG00000152620",3.071240e+03, 0.6214446, 1.835323e-07, 2.679231e-06,"NADK2","protein_coding",9.522698e+01,9.320298e+01,6.371562e+01,5.675455e+01
"ENSG00000171720",1.578862e+03, 0.6212605, 1.422561e-06, 1.728712e-05,"HDAC3","protein_coding",4.764150e+01,4.926021e+01,2.936095e+01,3.257892e+01
"ENSG00000169131",1.689304e+03, 0.6211118, 3.700254e-06, 4.079654e-05,"ZNF354A","protein_coding",5.153460e+01,5.209126e+01,3.579265e+01,3.048887e+01
"ENSG00000011405",5.417285e+03, 0.6207337, 1.250956e-06, 1.538457e-05,"PIK3C2A","protein_coding",1.688598e+02,1.634376e+02,1.179144e+02,9.459091e+01
"ENSG00000170871",4.973397e+03, 0.6204099, 7.188433e-07, 9.316720e-06,"KIAA0232","protein_coding",1.509628e+02,1.541074e+02,1.073518e+02,8.778209e+01
"ENSG00000015133",4.262016e+03, 0.6202035, 8.652279e-09, 1.567373e-07,"CCDC88C","protein_coding",1.318053e+02,1.296373e+02,8.251395e+01,8.476553e+01
"ENSG00000004975",2.141984e+03, 0.6201025, 3.402175e-07, 4.682455e-06,"DVL2","protein_coding",6.551056e+01,6.590184e+01,3.992357e+01,4.414961e+01
"ENSG00000060237",1.464254e+04, 0.6191565, 1.591686e-09, 3.261841e-08,"WNK1","protein_coding",4.534765e+02,4.444251e+02,2.966685e+02,2.782136e+02
"ENSG00000006468",1.381278e+04, 0.6190302, 1.978071e-07, 2.861068e-06,"ETV1","protein_coding",4.209593e+02,4.260602e+02,2.973221e+02,2.448806e+02
"ENSG00000116667",6.434198e+03, 0.6187547, 8.886701e-09, 1.602741e-07,"C1orf21","protein_coding",2.042059e+02,1.902709e+02,1.280849e+02,1.245842e+02
"ENSG00000177879",5.625067e+03, 0.6187063, 7.423911e-09, 1.359300e-07,"AP3S1","protein_coding",1.746295e+02,1.702567e+02,1.132083e+02,1.076914e+02
"ENSG00000197226",6.731821e+03, 0.6171160, 1.627733e-08, 2.818831e-07,"TBC1D9B","protein_coding",2.076508e+02,2.049678e+02,1.247121e+02,1.398825e+02
"ENSG00000099942",5.061149e+03, 0.6167866, 1.084681e-07, 1.648780e-06,"CRKL","protein_coding",1.544638e+02,1.556829e+02,1.063321e+02,9.256551e+01
"ENSG00000161642",1.532223e+03, 0.6158695, 5.692789e-05, 4.620195e-04,"ZNF385A","protein_coding",4.929397e+01,4.460745e+01,2.596209e+01,3.428113e+01
"ENSG00000067177",2.110363e+03, 0.6158193, 2.342216e-07, 3.335864e-06,"PHKA1","protein_coding",6.486638e+01,6.442477e+01,4.217205e+01,4.080984e+01
"ENSG00000178177",8.673271e+02, 0.6157118, 9.976017e-05, 7.506604e-04,"LCORL","protein_coding",2.674758e+01,2.636566e+01,1.877218e+01,1.534140e+01
"ENSG00000001617",1.043882e+03, 0.6155835, 3.523817e-05, 3.038327e-04,"SEMA3F","protein_coding",3.453379e+01,2.941827e+01,1.979184e+01,2.124525e+01
"ENSG00000261770",6.992428e+02, 0.6155404, 9.645814e-05, 7.284940e-04,"","lncRNA",2.089392e+01,2.195907e+01,1.299412e+01,1.450107e+01
"ENSG00000167840",1.430463e+03, 0.6155069, 1.557256e-06, 1.875677e-05,"ZNF232","protein_coding",4.327226e+01,4.436127e+01,2.841973e+01,2.783860e+01
"ENSG00000181444",8.508720e+02, 0.6152915, 5.003215e-05, 4.126038e-04,"ZNF467","protein_coding",2.683160e+01,2.530709e+01,1.563477e+01,1.781929e+01
"ENSG00000087152",7.265658e+02, 0.6148048, 1.353032e-04, 9.778168e-04,"ATXN7L3","protein_coding",2.229432e+01,2.222987e+01,1.299412e+01,1.557841e+01
"ENSG00000197122",2.118072e+03, 0.6142928, 6.659430e-07, 8.697233e-06,"SRC","protein_coding",6.511845e+01,6.462172e+01,3.916537e+01,4.417116e+01
"ENSG00000167106",1.853472e+03, 0.6140727, 7.369584e-07, 9.515324e-06,"EEIG1","protein_coding",5.797643e+01,5.553775e+01,3.511287e+01,3.781482e+01
"ENSG00000110925",1.070174e+03, 0.6140067, 2.548807e-05, 2.286325e-04,"CSRNP2","protein_coding",3.296534e+01,3.259396e+01,1.924280e+01,2.286127e+01
"ENSG00000197381",1.357861e+03, 0.6136072, 2.374081e-06, 2.741654e-05,"ADARB1","protein_coding",4.164780e+01,4.150560e+01,2.598823e+01,2.745076e+01
"ENSG00000204209",2.621623e+03, 0.6131539, 9.132399e-08, 1.404330e-06,"DAXX","protein_coding",7.962656e+01,8.089408e+01,5.043391e+01,5.276837e+01
"ENSG00000124225",1.072145e+04, 0.6131518, 5.526609e-09, 1.031298e-07,"PMEPA1","protein_coding",3.168818e+02,3.396025e+02,2.174488e+02,2.045663e+02
"ENSG00000196123",2.393329e+03, 0.6122018, 5.142860e-07, 6.879122e-06,"MATCAP1","protein_coding",7.674174e+01,6.974222e+01,4.567550e+01,4.856672e+01
"ENSG00000130396",4.703934e+03, 0.6117355, 3.415913e-08, 5.661446e-07,"AFDN","protein_coding",1.461734e+02,1.416754e+02,9.618784e+01,8.907491e+01
"ENSG00000168056",3.445350e+03, 0.6115269, 9.080893e-07, 1.149984e-05,"LTBP3","protein_coding",1.101832e+02,1.006622e+02,6.238222e+01,7.334567e+01
"ENSG00000138448",5.135165e+03, 0.6110171, 2.465394e-06, 2.840690e-05,"ITGAV","protein_coding",1.543237e+02,1.598680e+02,1.127377e+02,8.952739e+01
"ENSG00000165490",1.354074e+03, 0.6108849, 2.735607e-05, 2.433608e-04,"DDIAS","protein_coding",4.192788e+01,4.089016e+01,2.943939e+01,2.391706e+01
"ENSG00000179104",2.538594e+03, 0.6106665, 5.224453e-07, 6.974577e-06,"TMTC2","protein_coding",7.831019e+01,7.697985e+01,5.286540e+01,4.716618e+01
"ENSG00000141258",1.956742e+03, 0.6100333, 4.887950e-07, 6.555302e-06,"SGSM2","protein_coding",6.097328e+01,5.871344e+01,3.900850e+01,3.811648e+01
"ENSG00000120137",5.625437e+03, 0.6097472, 5.730088e-06, 6.050168e-05,"PANK3","protein_coding",1.689159e+02,1.751556e+02,1.253396e+02,9.633621e+01
"ENSG00000099381",2.223165e+03, 0.6095093, 1.145267e-06, 1.419576e-05,"SETD1A","protein_coding",6.920761e+01,6.678808e+01,4.076022e+01,4.688607e+01
"ENSG00000054965",2.942280e+03, 0.6093691, 6.639308e-08, 1.045320e-06,"FAM168A","protein_coding",9.060567e+01,8.933798e+01,5.853889e+01,5.746560e+01
"ENSG00000166619",2.313429e+03, 0.6085636, 7.953708e-07, 1.022434e-05,"BLCAP","protein_coding",7.122418e+01,7.025919e+01,4.259037e+01,4.865291e+01
"ENSG00000072609",9.896214e+02, 0.6085362, 2.431383e-05, 2.194468e-04,"CHFR","protein_coding",2.904423e+01,3.148616e+01,1.856302e+01,2.046956e+01
"ENSG00000184207",1.412936e+03, 0.6081822, 2.970390e-06, 3.341607e-05,"PGP","protein_coding",4.206792e+01,4.433665e+01,2.692946e+01,2.880821e+01
"ENSG00000072071",6.903975e+03, 0.6081095, 4.688039e-07, 6.316190e-06,"ADGRL1","protein_coding",2.140086e+02,2.081189e+02,1.225682e+02,1.498587e+02
"ENSG00000141098",1.822388e+03, 0.6080035, 4.005738e-06, 4.371684e-05,"GFOD2","protein_coding",5.612790e+01,5.531619e+01,3.289054e+01,3.899990e+01
"ENSG00000008083",1.823139e+03, 0.6075131, 6.375173e-07, 8.358016e-06,"JARID2","protein_coding",5.461548e+01,5.684249e+01,3.550505e+01,3.643582e+01
"ENSG00000137486",1.175473e+03, 0.6074884, 1.144962e-05, 1.120955e-04,"ARRB1","protein_coding",3.394562e+01,3.791141e+01,2.366132e+01,2.273199e+01
"ENSG00000151498",1.647722e+03, 0.6073894, 1.967196e-06, 2.312247e-05,"ACAD8","protein_coding",5.047030e+01,5.026954e+01,3.079893e+01,3.421649e+01
"ENSG00000108509",1.970841e+03, 0.6068966, 4.247229e-06, 4.613081e-05,"CAMTA2","protein_coding",6.027308e+01,6.021513e+01,3.529589e+01,4.249050e+01
"ENSG00000109265",8.682939e+02, 0.6063895, 3.813577e-05, 3.252513e-04,"CRACD","protein_coding",2.750379e+01,2.555327e+01,1.722962e+01,1.704360e+01
"ENSG00000052795",1.260374e+03, 0.6063733, 4.859574e-06, 5.225448e-05,"FNIP2","protein_coding",3.912709e+01,3.788679e+01,2.525617e+01,2.449883e+01
"ENSG00000105722",1.549443e+03, 0.6056563, 1.036619e-05, 1.028173e-04,"ERF","protein_coding",4.772552e+01,4.697076e+01,2.773996e+01,3.344080e+01
"ENSG00000168528",2.403448e+03, 0.6050887, 1.508727e-05, 1.438530e-04,"SERINC2","protein_coding",7.357685e+01,7.328718e+01,4.123083e+01,5.371644e+01
"ENSG00000107669",1.816153e+03, 0.6046511, 2.230585e-06, 2.592041e-05,"ATE1","protein_coding",5.845256e+01,5.246052e+01,3.631555e+01,3.542311e+01
"ENSG00000182704",1.348287e+03, 0.6043626, 5.997151e-06, 6.303295e-05,"TSKU","protein_coding",4.125569e+01,4.111172e+01,2.512544e+01,2.814026e+01
"ENSG00000062822",1.032306e+03, 0.6042568, 1.836432e-05, 1.711103e-04,"POLD1","protein_coding",3.044463e+01,3.261858e+01,1.960883e+01,2.118061e+01
"ENSG00000120798",1.308061e+03, 0.6039928, 5.068558e-06, 5.430180e-05,"NR2C1","protein_coding",3.918310e+01,4.069322e+01,2.661572e+01,2.508060e+01
"ENSG00000151025",9.202131e+03, 0.6027370, 4.636876e-06, 4.996491e-05,"GPR158","protein_coding",2.664675e+02,2.953889e+02,2.040102e+02,1.596626e+02
"ENSG00000164983",1.456415e+03, 0.6024465, 4.458887e-05, 3.725211e-04,"TMEM65","protein_coding",4.573696e+01,4.313038e+01,3.205390e+01,2.553308e+01
"ENSG00000100836",1.014148e+03, 0.6024133, 1.565212e-05, 1.484745e-04,"PABPN1","protein_coding",3.148092e+01,3.042760e+01,1.984413e+01,2.025409e+01
"ENSG00000116984",4.864896e+03, 0.6022541, 2.003763e-06, 2.345791e-05,"MTR","protein_coding",1.488902e+02,1.480268e+02,1.062276e+02,8.610143e+01
"ENSG00000151422",1.019156e+03, 0.6017797, 1.138970e-04, 8.406425e-04,"FER","protein_coding",3.142490e+01,3.074763e+01,2.243250e+01,1.788393e+01
"ENSG00000003989",7.299811e+02, 0.6017711, 1.254085e-04, 9.134100e-04,"SLC7A2","protein_coding",2.181818e+01,2.272223e+01,1.524260e+01,1.363919e+01
"ENSG00000137575",8.086226e+03, 0.6016266, 6.764828e-09, 1.246435e-07,"SDCBP","protein_coding",2.417925e+02,2.517416e+02,1.631716e+02,1.566675e+02
"ENSG00000109572",1.516359e+04, 0.6011457, 3.963792e-08, 6.428824e-07,"CLCN3","protein_coding",4.492193e+02,4.761820e+02,3.181075e+02,2.816827e+02
"ENSG00000136504",3.211398e+03, 0.6010625, 7.569069e-08, 1.177206e-06,"KAT7","protein_coding",9.920411e+01,9.674794e+01,6.402936e+01,6.302470e+01
"ENSG00000143669",8.739747e+02, 0.6004619, 7.218678e-05, 5.687072e-04,"LYST","protein_coding",2.610340e+01,2.720267e+01,1.845844e+01,1.613863e+01
"ENSG00000100523",1.289129e+03, 0.6001866, 1.037226e-05, 1.028277e-04,"DDHD1","protein_coding",3.845490e+01,4.017624e+01,2.687717e+01,2.415408e+01
"ENSG00000181827",3.221871e+03, 0.5995911, 3.289376e-07, 4.553620e-06,"RFX7","protein_coding",9.900805e+01,9.748647e+01,6.716677e+01,6.037443e+01
"ENSG00000165959",1.711640e+03, 0.5993569, 3.956556e-06, 4.322622e-05,"CLMN","protein_coding",5.145058e+01,5.292826e+01,3.594952e+01,3.182478e+01
"ENSG00000091039",9.896687e+03, 0.5990493, 1.121992e-05, 1.100384e-04,"OSBPL8","protein_coding",2.932151e+02,3.103812e+02,2.238544e+02,1.678288e+02
"ENSG00000082146",1.445274e+03, 0.5985107, 4.797545e-05, 3.982118e-04,"STRADB","protein_coding",4.386043e+01,4.423818e+01,3.194932e+01,2.529607e+01
"ENSG00000126351",2.105817e+03, 0.5984407, 1.232897e-05, 1.198442e-04,"THRA","protein_coding",6.609873e+01,6.233226e+01,3.712605e+01,4.628275e+01
"ENSG00000169967",3.229924e+03, 0.5982539, 1.324691e-06, 1.621339e-05,"MAP3K2","protein_coding",9.895204e+01,9.795421e+01,6.910151e+01,5.882305e+01
"ENSG00000185619",3.113258e+03, 0.5982062, 6.596967e-07, 8.632192e-06,"PCGF3","protein_coding",9.396663e+01,9.583708e+01,6.567650e+01,5.763797e+01
"ENSG00000109103",1.904161e+03, 0.5979474, 1.979213e-06, 2.319706e-05,"UNC119","protein_coding",5.870463e+01,5.740870e+01,3.550505e+01,3.992642e+01
"ENSG00000179021",1.907652e+03, 0.5976373, 6.392524e-06, 6.667002e-05,"C3orf38","protein_coding",5.565177e+01,6.063363e+01,4.057720e+01,3.501372e+01
"ENSG00000164659",1.923964e+03, 0.5968059, 2.580496e-06, 2.948397e-05,"ELAPOR2","protein_coding",5.926479e+01,5.797491e+01,4.031575e+01,3.594024e+01
"ENSG00000163191",1.416728e+04, 0.5959918, 2.398539e-09, 4.771880e-08,"S100A11","protein_coding",4.358875e+02,4.273896e+02,2.761969e+02,2.855396e+02
"ENSG00000010017",3.389359e+03, 0.5953921, 1.535094e-06, 1.851164e-05,"RANBP9","protein_coding",1.077745e+02,9.866813e+01,7.182060e+01,6.257221e+01
"ENSG00000145833",9.583752e+03, 0.5953505, 2.847714e-08, 4.781727e-07,"DDX46","protein_coding",2.938313e+02,2.900223e+02,1.991995e+02,1.808216e+02
"ENSG00000153767",5.954339e+03, 0.5944262, 1.282897e-07, 1.922184e-06,"GTF2E1","protein_coding",1.779904e+02,1.846827e+02,1.249997e+02,1.112036e+02
"ENSG00000213096",1.562146e+03, 0.5941841, 4.943700e-05, 4.088498e-04,"ZNF254","protein_coding",5.044229e+01,4.465668e+01,3.409322e+01,2.788170e+01
"ENSG00000182272",2.251721e+03, 0.5939953, 1.111733e-06, 1.382199e-05,"B4GALNT4","protein_coding",6.747112e+01,6.969298e+01,4.214591e+01,4.720927e+01
"ENSG00000128596",7.047184e+02, 0.5939112, 1.362593e-04, 9.838459e-04,"CCDC136","protein_coding",2.207025e+01,2.085127e+01,1.367389e+01,1.428560e+01
"ENSG00000100592",2.665018e+03, 0.5932306, 5.905077e-06, 6.212481e-05,"DAAM1","protein_coding",8.099895e+01,8.123873e+01,5.806828e+01,4.770485e+01
"ENSG00000109670",1.314125e+03, 0.5931223, 6.172625e-06, 6.457418e-05,"FBXW7","protein_coding",3.946318e+01,4.054551e+01,2.661572e+01,2.555463e+01
